Id,Text,Tags,Label,LabelNum,createTime
62313327,"Network loss stalls where it should fall to zero quickly I have a neural network with 30 input nodes, 1 hidden node, and 1 output node. I am training it on a dataset where the inputs are 30-dimensional vectors with entries between -1 and 1, and the targets are the 2nd entry of these vectors. I expect the network to train and learn to output the 2nd entry of the input vector quickly, since this is as simple as decreasing the weights in the network which connect the input nodes to the hidden node to zero except the one for the 2nd entry. However, The loss stalls quickly at approximately 0.168. I'ld expect it to quickly go to zero, which is the case if the targets are just 0. The following code showcases the problem with a randomised dataset. I have tried multiple different optimizers, loss functions, batch sizes, dataset sizes and learning rates, however the result is always the loss stalling at a relatively high value. Why is this happening? I am not interested in responses asking why I am doing this. I am new to neural networks and I need to understand why this is happening before I can continue with my original task. Thank you in advance.",|python|tensorflow|keras|deep-learning|neural-network|,model,0,2020-06-10T21:20:31.063
62386631,"Cannot import BertModel from transformers I am trying to import BertModel from transformers, but it fails. This is code I am using This is the error I get Can anyone help me fix this?",|python|nlp|pytorch|huggingface-transformers|bert-language-model|,api,4,2020-06-15T10:47:14.287
62440336,"Tensorflow model not improving I'm just starting learning ML/Tensorflow/etc, so I'm pretty novice and still don't really know what the troubleshooting method is like. I'm currently having an issue with my model as it doesn't seem to really ever improve. For instance, the output appears as The main aspect that worries me is that it doesn't change at all which makes me think I'm doing something completely wrong. To give some more context and code, I am trying to do some time series classification. Basically, the input is the normalized time series of the song and the net should classify if it's classical music (output of 1 means it is, output of 0 means it isn't). This is the current model I am trying. This is how I get the training data (x and y are dictionaries with time series from different songs). and then training: I looked at some similar questions asked, however, I was already doing what was suggested or the advice was too specific for the asker. I also tried some relatively different models/activators, so I don't think it's because the model is too complicated and the data is already normalized, so that shouldn't be an issue. But, as I said, I'm knew to all this and could be wrong.",|python|tensorflow|machine-learning|keras|deep-learning|,model,0,2020-06-18T00:14:12.053
62486779,"ImportError: cannot import name 'device_spec' from 'tensorflow.python.framework' When i try to run command this error pops out. (tensorflow1.13) C:\tensorflow1\models\research\object_detection>python train.py --logtostderr --train_dir=training/ --pipeline_config_path=training/faster_rcnn_inception_v2_pets.config Traceback (most recent call last): File ""train.py"", line 51, in from object_detection.builders import dataset_builder File ""C:\tensorflow1\models\research\object_detection\builders\dataset_builder.py"", line 33, in from object_detection.builders import decoder_builder File ""C:\tensorflow1\models\research\object_detection\builders\decoder_builder.py"", line 25, in from object_detection.data_decoders import tf_example_decoder File ""C:\tensorflow1\models\research\object_detection\data_decoders\tf_example_decoder.py"", line 28, in from tf_slim import tfexample_decoder as slim_example_decoder File ""C:\Users\user\anaconda3\envs\tensorflow1\lib\site-packages\tf_slim_ init _.py"", line 25, in from tf_slim.layers import * File ""C:\Users\user\anaconda3\envs\tensorflow1\lib\site-packages\tf_slim\layers_ init _.py"", line 25, in from tf_slim.layers.layers import * File ""C:\Users\user\anaconda3\envs\tensorflow1\lib\site-packages\tf_slim\layers\layers.py"", line 30, in from tf_slim.ops import variables File ""C:\Users\user\anaconda3\envs\tensorflow1\lib\site-packages\tf_slim\ops\variables.py"", line 27, in from tensorflow.python.framework import device_spec as tf_device ImportError: cannot import name 'device_spec'",|python|python-3.x|tensorflow|training-data|faster-rcnn|,api,4,2020-06-20T13:58:36.653
62600335,"Getting “OutOfMemory Error in GpuMemory: 0” from small CNN and small data-set My objective is to train a very simple CNN on MNIST using Tensorflow, convert it to TensorRT, and use it to perform inference on the MNIST test set using TensorRT, all on a Jetson Nano, but I am getting several errors and warnings, including “OutOfMemory Error in GpuMemory: 0”. To try and reduce memory footprint, I tried also creating a script where I simply load the TensorRT model (that had already been converted and saved in the previous script) and use it to perform inference on a small subset of the MNIST test set (100 floating point values), but I am still getting the same out of memory error. The entire directory containing the TensorRT model is only 488 KB, and the 100 test points can’t be taking up very much memory, so I am confused about why GPU memory is running out. What could be the reason for this, and how can I solve it? Another thing which seems suspicious is that some of the Tensorflow logging info messages are being printed multiple times, EG “Successfully opened dynamic library libcudart”, “Successfully opened dynamic library libcublas”, “ARM64 does not support NUMA - returning NUMA node zero”. What could be the reason for this (EG dynamic libraries being opened over and over again), and could this have something to do with why the GPU memory keeps running out? Shown below are the 2 Python scripts; the console output from each one is too long to post on Stack Overflow, but they can be seen attached to this Gist: https://gist.github.com/jakelevi1996/8a86f2c2257001afc939343891ee5de7",|out-of-memory|gpu|tensorflow2.0|tensorrt|nvidia-jetson-nano|,gpu,3,2020-06-26T17:54:29.323
62612226,"Tensorflow Check failed: status == CUDNN_STATUS_SUCCESS (7 vs. 0)Failed to set cuDNN stream When I run my tensorflow keras model it will sometimes stop after an epoch and throw the following error: Im using the GPU version of tensorflow and it has worked without problems up until about 3 days ago when it began giving me this error. I also have the following callbacks in my model so that it saves checkpoints and epochs locally. Please note I am using Autokeras thus why the nodes have the ak. library prefix. However it works just like keras, it just automatically tries to find the best set of hyperparameters when running the .fit function. My PC and software specs are as follows",|python|pandas|machine-learning|keras|gpu|,gpu,3,2020-06-27T15:54:24.007
62780158,"Expected object of device type cuda but got device type cpu for argument #2 'mat2' in call to _th_mm I recently have access to a GPU and have tried to run my code but there is an error. I've read about adding .cuda() to the layers could help but I have ran similar code without the ""qml"" part and it worked just fine without changing the layer (with cuda I mean). For the sake of brevity, I only added the class for the neural network and the entire loop of the code. The missing part of the code is for other aspects. But if there is a need for the rest of the code, I would be happy to include everything. Code: And the error:",|python|pytorch|gpu|,gpu,3,2020-07-07T16:50:06.493
62887574,"Can numpy arrays run in GPUs? I am using PyTorch. I have the following code: but I am getting this error: The error message is clear and I know how to fix this error by just including , ie. . I am just curious to know if this confirms that numpy arrays cannot run in GPUs/Cuda?",|python|numpy|pytorch|gpu|,gpu,3,2020-07-14T03:24:38.713
62957334,"Keras loss gets stuck at one point CNN I have 12k rgb images with 6 in one group of 100x100. So I used Conv3d with shape (-1,100,100,3,6) As an output, I have boolean (0 or 1) So what I did is, I kept few CNN layers at first, flatten it for DNN layer and at lastly apply sigmoid activation function to get result from 0 to 1. I have first 400 image with bool output 1 and other 1600 images with bool output 0. So I wrote this code but the problem is, when applied sigmoid or any function which maps to limited space, the model always gives output as 0 or 1 and the loss always stays at 20 when i replace the last activation with linear, the model works great but as the linear function isn't suitable for binary output, it gives loss over a million.",|python|tensorflow|keras|deep-learning|,model,0,2020-07-17T15:39:54.873
63008865,"Load pickle saved GPU tensor with CPU? I save the last hidden layer of Bert for my following process using pickle on GPU. Is it possible to load it on my person laptop without GPU? I tried following code, but all failed. All get the following error Is it possible to load the file on my laptop?",|pytorch|gpu|cpu|,gpu,3,2020-07-21T06:47:06.047
63073170,"Test data gives ""Found 0 images in 0 classes"" using flow_from_directory This is my flow_from_directory code And it prints: Found 2000 images belonging to 2 classes. Found 1000 images belonging to 2 classes. Found 0 images belonging to 0 classes. Even though the data exists as I used: Which gives the output: what am I doing wrong or what must be Done?",|machine-learning|keras|conv-neural-network|machine-learning-model|,training,2,2020-07-24T12:03:08.310
63083555,"Binary Crossentropy accuracy of keras model is not changing I have seen many questions of this problem online, but there are no definitive solutions and my case might be different, as it is with time series data and a LSTM architecture. Logs:",|python|machine-learning|keras|loss|,training,2,2020-07-25T02:02:46.737
63176966,Adding AdditiveGaussianNoise to a single image - AssertionError: Expected boolean as argument for 'return_batch' I would like to add (link: https://imgaug.readthedocs.io/en/latest/source/overview/arithmetic.html#additivegaussiannoise ) to a single image which I resized before. This is my code: And I get this error message: How do I have to amend my code? Thank you very much!,|python|machine-learning|keras|deep-learning|data-augmentation|,api,4,2020-07-30T15:59:18.233
63188879,model.summary() - AttributeError: 'Tensor' object has no attribute 'summary' This are my imports: I defined this model: And created the model by: When I now try to get the summary of the model: I get the following error: Is there something wrong with my imports? Thanks a lot!,|python|tensorflow|keras|error-handling|attributeerror|,api,4,2020-07-31T09:06:10.080
63200848,"Correcting NaN values/loss for ANN in tensorflow I am running a churn model using tensorflow and running into a NaN loss. Reading around, I found that I probably had some NaN values in my data as was confirmed by . I tried using But still coming up with NaN values. Here's the full code if it helps:",|python|tensorflow|machine-learning|nan|,training,2,2020-08-01T01:12:43.087
63204176,"Pytorch training loss function throws: ""TypeError: 'Tensor' object is not callable"" I use Python 3.x, and pytorch 1.5.0 with a GPU. I am trying to write a simple multinomial logistic regression using mnist data. My issue is the loss() function throws a while looping through the training batches. The thing that baffles me is that the error does not show up in the first iteration of the loop, but for the second batch, I get the full error below: The loss() function here is simply . The full code is below. Any pointers would be very welcome.",|pytorch|tensor|,api,4,2020-08-01T10:25:59.377
63206710,"Multiply output of Keras layer with a scalar Pardon me if this is a poorly framed question. This happens to be my first question here. Say I have an output layer in Keras, and I want to multiply the last value (result of sigmoid activation) with a scalar (say 5). (I have attached a code snippet here. Assume all necessary libraries / dependencies included) I tried this, and I am getting ""tuple index out of range"" error. I would be glad if someone could help me (i.e in multiplication of last layer's output with a scalar)",|keras|keras-layer|tf.keras|,model,0,2020-08-01T15:08:23.817
63212385,"Keras CNN model accuracy not improving and decreasing over epoch? Newbie to machine learning here. I'm currently working on a diagnostic machine learning framework using 3D-CNNs on fMRI imaging. My dataset consists of 636 images right now, and I'm trying to distinguish between control and affected (binary classification). However, when I tried to train my model, after every epoch, my accuracy remains at 48.13%, no matter what I do. Additionally, over the epoch, the accuracy decreases from 56% to 48.13%. So far, I have tried: changing my loss functions (poisson, categorical cross entropy, binary cross entropy, sparse categorical cross entropy, mean squared error, mean absolute error, hinge, hinge squared) changing my optimizer (I've tried Adam and SGD) changing the number of layers using weight regularization changing from ReLU to leaky ReLU (I thought perhaps that could help if this was a case of overfitting) Nothing has worked so far. Any tips? Here's my code:",|python|tensorflow|machine-learning|keras|deep-learning|,model,0,2020-08-02T04:27:25.950
63235060,"import efficientnet.keras as efn - AttributeError: module 'keras.utils' has no attribute 'generic_utils' I am trying to use EfficientNet from https://github.com/qubvel/segmentation_models . So, I installed this via pip: Then I tried to import : And got this error: This is very strange since it worked yesterday without any problems and today in one notebook as well but in the other ones I got this error. Does anyone know what to do?",|python|keras|error-handling|attributeerror|efficientnet|,api,4,2020-08-03T18:34:18.573
63421764,"Tensorflow-gpu not detecting GPU? I have tensorflow-gpu version 2.2.0 installed with Anaconda in python 3.7.4, but my code always runs on CPU and It's not able to detect my GPU. When I run this: I get: The XLA_GPU:0 corresponds to the integrated graphics that runs on CPU, because I have tested running my code under with tf.device('/GPU:0'): and Task Manager shows only CPU usage. I checked in my NVIDIA Control Panel -> System Information -> Components and under 3D Settings I have NVCUDA64.dll described as NVIDIA CUDA 11.0.208 Driver. Up to this moment I haven't tried reinstalled tensorflow-gpu, expecting there could be something else that has to be done before.",|python-3.x|tensorflow|gpu|,gpu,3,2020-08-15T01:30:14.813
63515767,Tensorflow 2.3.0 does not detect GPU The tensorflow does not detect the GPU card. I have following the procedures suggest at Nvidia website and tensorflow/install/gpu. How can I fix it? I am using the following packages and drives: NVIDIA Cudnn Version 8.0.2 Tensor Flow I use the following code to check it; Result,|python|tensorflow|gpu|,gpu,3,2020-08-21T02:43:26.200
63566232,"RuntimeError: The size of tensor a (1024) must match the size of tensor b (512) at non-singleton dimension 3 I am doing the following operation, my python traces are below, These are my attention layers code, I am following below github code to do my seq to seq operation, seq2seq pytorch actual testing code is available on the below location, code to test a seq of 1024 to 1024 output 2nd example tried here I have commented out pos_embedding due CUDA error with large index ( RuntimeError: cuda runtime error (59)",|python|pytorch|transformer-model|seq2seq|,tensor,1,2020-08-24T17:53:16.580
63871643,"Runtimeerror: Cuda out of memory - problem in code or gpu? I am currently working on a computer vision project. I keep getting a runtime error that says ""CUDA out of memory"". I have tried all possible ways like reducing batch size and image resolution, clearing the cache, deleting variables after training starts, reducing image data and so on... Unfortunately, this error doesn't stop. I have a Nvidia Geforce 940MX graphics card on my HP Pavilion laptop. I have installed cuda 10.2 and cudNN from the pytorch installation page. My aim was to create a flask website out of this model but I am stuck with this issue. Any suggestions to this problem will be helpful. This is my code Code Objective The purpose of the project is to classify skin cancer images by creating 8 different target variables from the given datasets (i.e the competition was about classifying benign and malignant images but I used the diagnosis column on the dataset as my target variable as the data was really skewed). The model used is Resnet-50 from torchvision models. These were the data used skin images (this year competition): https://www.kaggle.com/cdeotte/jpeg-melanoma-384x384 skin images (last year competition): https://www.kaggle.com/cdeotte/jpeg-isic2019-384x384 I decided to create a Flask application out of this but, the CUDA memory was always causing a runtime error These are the details about my Nvidia GPU if I try running this on the CPU, the whole system freezes to the point where I have to manually restart the computer. Also if I try running the code with lower image resolution, lower batch sizes etc, each epoch takes around 12 hours to complete on a CPU which is definitely impractical.",|deep-learning|pytorch|cuda|gpu|,gpu,3,2020-09-13T13:59:07.080
64193633,"Could not load dynamic library 'libcublas.so.10'; dlerror: libcublas.so.10: cannot open shared object file: No such file or directory; When I try to run a python script , which uses tensorflow, it shows following error ... Output of nvidia-smi Tensorflow version 2.3.1, Ubuntu - 18.04 I tried to completely remove cuda toolkit and install from scratch but the error remains. Anybody could help me to identify the source of problem??",|tensorflow|gpu|ubuntu-18.04|nvidia|,gpu,3,2020-10-04T10:43:16.420
64237179,"Why is my accuracy in a keras 3d CNN always 0? I'm fairly new to keras, cnn and deep learning in general, so i'm super sorry, if the solution is quite simple. I'm really at a dead end here. So - the thing is, I have a 3D CNN with cubes of 50x50x50 as input data. I want to classify them into either 0 or 1, so it is a binary classification problem. Before fitting it into the NN, I of course prepared the data, refactored, resized and normalized it. So the images are comparable (1 voxel is 2 mm), normalized to a 0 to 1 range and all the same size. So, when i tried to fit the data into my model, the results are not that encouraging. The accuracy is always displayed as 0, with the highest accuracy i've had in a single epoch is , the loss always in between 3.2 and 3.5 I variated the number of epochs as well, but it does not matter if i have 5 or 50. the result is always the same. This is the code of my CNN-architecture So I wanted to ask, if there is anything wrong with my architecture? Or do you think the problem is more on the data-side? I have only 420 images; 3/4 of them I use for training, 1/4 is for testing. Could this be the problem? I wanted to augment the images later on, when the base model is running stable. Or do I have to do this first? Thank you very much in advance!",|python|tensorflow|keras|deep-learning|conv-neural-network|,model,0,2020-10-07T04:23:14.400
64387251,"Train accuracy decreases with train loss I wrote this very simple code The data is MNIST but only for digits '0' and '1'. I have a very strange issue, where the loss is monotonically decreasing to zero, as expected, yet the accuracy instead of increasing, is also decreasing. Here is a sample output Since we only have two classes, the benchmark for lowest possible accuracy should be 0.5, and furthermore we are monitoring accuracy on the training set, so it should very going up to 100%, I expect overfitting and I am overfitting according to the loss function. At the final epoch, this is the situation a 7% accuracy when the worst theoretical possibility if you guess randomly is 50%. This is no accident. Something is going on here. Can anyone see the problem? Entire code",|python|tensorflow|machine-learning|keras|neural-network|,model,0,2020-10-16T10:17:38.757
64395424,"Basic Tensorflow Model shows random outcomes I am working on building some new models, and wanted to get back to some basics. So I decided to write a classifier that classifies [1, 1] as a 1 and all other combos as a 0. I have written several different variations on this and keep getting mixed results. Sometimes the output is completely wrong: and the model never gets accurate. Sometimes it shows lower accuracy and produces bad results: Other times it ""kinda"" works: (although I would expect accuracy to be 1) Could someone help me understand the variance in my outcomes. I have created several version of this model with more layers, less layers, various sized Dense() layers. I have tried several loss and metrics, however, at this point I am just randomly doing things.",|python|tensorflow|machine-learning|keras|tensorflow2.0|,model,0,2020-10-16T19:40:33.930
64413907,"Why masking input produces the same loss as unmasked input on Keras? I am experimenting with LSTM using variable-length input due to this reason . I wanted to be sure that loss is calculated correctly under masking. So, I trained the below model that uses layer on padded sequences. This is the verbose output, I also removed layer and trained another model on the same data to see the effect of masking, this is the model, And this is the verbose output, Losses are the same in both outputs, what is the reason for that ? It seems like layer has no effect on loss, is that correct ? If not, then how can I observe the effect of layer ?",|tensorflow|keras|deep-learning|lstm|,model,0,2020-10-18T13:28:55.967
64576751,"Neural Network TypeError: unsupported operand type(s) for +=: 'Dense' and 'str' I am trying to use a neural network to predict the price of houses. Here is what the top of the dataset looks like: I am using the ReLU activation function. When I try to evaluate my model on my test data, I get this . I looked at the types of the columns from my original dataframe, and everything looks fine. I'm not sure if I am messing something up in my neural network to cause this error. Any help is appreciated! Here is my code for reference. Prepare Data for Network Begin Model Building",|python|keras|neural-network|typeerror|relu|,api,4,2020-10-28T16:04:50.430
64601301,Pytorch input tensor size with wrong dimension Conv1D This is very strange looking at the training loop it does recognize that the size is but then something changes after it is sent to the device? Also here is my model (I recognize there is likely a couple of other issues here but I am asking about the tensor size not registering) So why doesn't Pytorch keep the dimensions after reshaping and would that be the correct tensor size if it did?,|python|pytorch|tensor|,tensor,1,2020-10-30T00:53:10.237
64777195,"ValueError: Expected tensor to be a tensor image of size (C, H, W). Got tensor.size() = torch.Size([1800, 800]) Here's my evaluation cell: How should I fix the following error? If I remove the following line: I will get this new error:",|python|deep-learning|computer-vision|pytorch|tensor|,tensor,1,2020-11-10T21:43:20.043
64809589,"Running out of GPU memory with PyTorch I am running my own custom deep belief network code using PyTorch and using the LBFGS optimizer. After optimization starts, my GPU starts to run out of memory, fully running out after a couple of batches, but I'm not sure why. Should I be purging memory after each batch is run through the optimizer? My code is as follows (with the portion of code that causes the problem marked): The error I get is: This also racks up memory if I use CPU, so I'm not sure what the solution is here...",|python|pytorch|gpu|,gpu,3,2020-11-12T18:21:50.373
64958934,error when trying to import tensorflow GPU here's the code that i use to check if tf.gpu is working or not and here's the error,|tensorflow|gpu|,gpu,3,2020-11-22T20:03:52.250
65204482,"Training loss decrease but accuracy is always 0? I try to train a model, input is (3000,1) vector that is consist of negative numbers mostly, inormalize input. Output is binary image which is represented as vector (2500,1). My model is like this: Result is like this: Accuracy and validation did not increase. Validation loss started to increase after some point. Even when i try this network really small dataset(17 daatset), it does not converge smoothly. Then i try decision tree regressor , score of the decision tree was negative number. I check the dataset, but i could not find something wrong. what could be wrong, can you please help me?",|python|keras|training-data|,training,2,2020-12-08T18:10:55.860
65225612,"Why does adding convolution/pool layer crash Keras/Tensorflow model while running on RTX 3070/cudnn8/CUDA11.1? System Info OS: Windows 10, cudnn: 8.0, CUDA toolkit: 11.1 installed overtop of 10.2, GPU: Nvidia RTX 3070, CPU: Intel I7 10700f, Tensorflow: (have also tried with as late as Dec 7, 2020) CUDA, cudnn compiled manually from source Test Code The below code successfully compiles a model but crashes when is called. By removing the convolutional and maxpooling layers and just flattening the tensors after input the model is able to train fine (obviously the output of this model is useless but it is still able to train). The error code when program crashes is >Process finished with exit code -1073740791 (0xC0000409) Additionally tensorflow is able to open library, find the GPU, and logs GPU as available when is called UPDATE I opened an issue on the tensorflow github page which you can find here",|python|tensorflow|keras|gpu|,gpu,3,2020-12-09T22:04:40.067
65228352,"Matrix inverse approximation with keras dense model I am training a neural network to calculate the inverse of a 3x3 matrix. I am using a Keras dense model with 1 layer and 9 neurons. The activation function on the first layer is 'relu' and linear on the output layer. I am using 10000 matrices of determinant 1. The results I am getting are not very good (RMSE is in the hundreds). I have been trying more layers, more neurons, and other activation functions, but the gain is very small. Here is the code: I have checked online and there seem to be papers dealing with the problem of inverse matrix approximation. However, before changing the model I would like to know if there would be other parameters I could change that could have a bigger impact on the error. I hope someone can provide some insight. Thank you.",|python|matrix|keras|neural-network|multi-layer|,model,0,2020-12-10T04:02:37.987
65244757,"How to determine the creator of an object in the Finalizer queue Recently I often encounter situations where the CPU reaches 100%, So I checked the CPU situation: It seems that the memory is full, so I dumped heap, and try to analyze it using MAT. I first noticed that the memory of Finalizer is very abnormal, used more than 2G of memory. For comparison, it is about 500MB under normal circumstances. I initially thought it was because the Finalizer thread was blocked, But Java thread dump: BLOCKED thread without ""waiting to lock ..."" seems to mean that this is not the source of the problem Following all the way, I think I found the object that takes up memory: So it seems that URLJarFile creates a lot of unused buffers, but I don’t know how to continue to find the source of the problem after I get here. Maybe I need to monitor the stack calling here? Add: I think I found some useful information, most of which are loaded with jstl-1.2.jar",|java|,Others,5,2020-12-11T01:56:39.120
65434193,"Multi-GPU TFF simulation errors ""Detected dataset reduce op in multi-GPU TFF simulation"" I ran my code for an emotion detection model using Tensorflow Federated simulation. My code work perfectly fine using CPUs only. However, I received this error when trying to run TFF with GPU. What is this error about and how can I fix it? I tried to search many places but found no answer. Here is the call stack if it help. It is very long so I pasted into this link: https://pastebin.com/b1R93gf1 EDIT: Here is the code containing iterative_process Here is the code for make_federated_data",|tensorflow|gpu|tensorflow-federated|,gpu,3,2020-12-24T05:03:21.577
65503731,"Tensorflow on gpu: tf cant find gpu I tried everything but tensorflow cant see my gpu. ı gonna show all versions to i have, can anyone has idea about this? 1- my nvidia 2 Cuda :version CuDNN version : cuDNN (7.6.5) my tf version I follow all this steps from there : https://medium.com/analytics-vidhya/installing-tensorflow-with-cuda-cudnn-gpu-support-on-ubuntu-20-04-f6f67745750a After this steps i controlled tf ;",|python|tensorflow|gpu|tensorflow2.0|,gpu,3,2020-12-30T07:56:16.953
65522548,"Why am I getting a low error before I did any optimization? I am using a model training program I have built for a toy example and trying to use it on another example. The only difference is this model was used for regression, hence I was using MSE as the error criterion, and now it is used for binary classification, hence I am using BCEWithLogitsLoss. The model is very simple: And this is where I run it: However, when I print the loss, for some reason the loss already starts very low (around 0.6) before I have done any backwards pass! It remains this low all subsequent epochs. The prediction vector, however, looks like random garbage... I have no clue why is it doing that, and would appriciate any help. Thanks! EDIT: I added the params if they can help anyone figuring this out: EDIT2: Added accuracy calculation in the middle block",|python|optimization|neural-network|pytorch|cross-entropy|,training,2,2020-12-31T15:09:16.580
65669308,"Why does my Tensorflow Keras model output weird loss and accuracy values while training? I have trained a custom text classifier in Tensorflow with python for classifying sentences into questions/sentences containing information using this code: However, while training, it prints weird accuracy and loss values like this: The train_new.txt file contains data in the form of When trying to predict using the function, it always outputs What's the issue with my code?",|python|tensorflow|machine-learning|keras|,model,0,2021-01-11T15:03:28.027
65679823,"TypeError: expected CPU (got CUDA) X_train,X_test,y_train,y_test=train_test_split(X,y,test_size=0.2,random_state=0) y_train import torch import torch.nn as nn import torch.nn.functional as F when I Run this code I got this error: How to can I solve this error?",|python|pytorch|gpu|,gpu,3,2021-01-12T07:47:22.907
65777704,"Getting a very low accuracy on implementing Neural Network in Keras I am trying to implement ANN on a Cifar-10 dataset using keras but for some reason I dont know I am getting only 10% accuracy ? I have used 5 hidden layers iwth 8,16,32,64,128 neurons respectively. This is the link to the jupyter notebook",|python|tensorflow|keras|neural-network|,model,0,2021-01-18T15:44:46.170
65784109,"What is the best way to add colors to Material-UI more than Primary/Secondary? I've looked through the documentation. I've scoured YT for tuts and googled to no avail. Maybe this is just beyond the scope of MUI, but it seems really counter-productive. I'm just looking for a non-hacky, semantically-correct way of having my color palette defined where components can access the different colors (I know the color prop needs a wrapper, but even a style with the color var is ok to me for this). My color object is as follows: What I'm hoping to achieve is to use the primary/secondary palettes for most of it, but for pop colors, or decorations, I wanted to add more colors to the palette without using a semantically-wrong palette object (for instance, using 'error' to set a color, when the object doesn't really represent an error). Are you really relegated to only two main colors with MUI? How are you guys defining 5 colors to use in a way that doesn't break logic? My idea (pseudo-code):",|material-ui|,Others,5,2021-01-19T00:55:59.430
65801034,"PyTorch: ""ValueError: can't optimize a non-leaf Tensor"" after changing pretrained model from 3 RGB Channels to 4 Channels I have been trying to change the pretrained PyTorch Densenet's first conv layer from 3 channels to 4 channels while maintaining its original RGB channel's pretrained weights. I have done the following codes, but the optimizer part throws me this error: . I have also tried to remove the argument but this issue still remains: My PyTorch version is: 1.7.0. Could you guys please help? Thanks alot! Regards.",|python|pytorch|pre-trained-model|densenet|,api,4,2021-01-19T23:29:27.333
65889068,"ValueError while running keras model in Python I am trying to run the Keras tutorial mentioned below in python: Upon training the model, I am getting the below mentioned : Please suggest, how to fix the input shape and would be better if someone can provide a brief explanation of the issue. Thanks in advance!",|python|keras|valueerror|,model,0,2021-01-25T16:55:33.277
65993928,"IndexError: Dimension out of range - PyTorch dimension expected to be in range of [-1, 0], but got 1 Despite already numerous answers on this very topic, failing to see in the example below (extract from https://gist.github.com/lirnli/c16ef186c75588e705d9864fb816a13c on Variational Recurrent Networks) which input and output dimensions trigger the error. Having tried to change dimensions in and also suppress the call to , the error persists, Thus how to shape the dimensions in and in ? Note the code as follows,",|python|pytorch|tensor|dimensions|index-error|,tensor,1,2021-02-01T13:53:11.373
66015472,"problem with nn.ModuleDict ('method' object is not subscriptable) I am trying to use following this documentation page : I have this PyTorch network: when I use the forward method, I get the following error: 'method' object is not subscriptable when I change the forward method to: I get the following error: TypeError : 'generator' object is not subscriptable",|python|oop|pytorch|typeerror|,api,4,2021-02-02T18:22:22.813
66059474,"why torch.Tensor subtract works well when tensor size is different? This example will make it easier to understand. The following fails: But the following works well: Why does the latter work, but not the former? How/why has the result shape been expanded?",|pytorch|tensor|torch|,tensor,1,2021-02-05T07:50:30.913
66087653,"My image classification model written in tensorflow don't learn im trying to build image classification model that will predict if you are wearing a mask.This is a first time i make my own model and when im training it the accuracy jump arround 50% and if i predict it always says ""no mask"" i tryied changing number of epoches, batch size, number of training data changing model code and nothing works. This is my code: I will be pleased if someone can help",|python|tensorflow|machine-learning|keras|,model,0,2021-02-07T12:00:14.537
66102412,"How to fetch hindi text from database in laravel php, when m trying to fetch Hindi text its showing question marks, how to resolve them, please help enter image description here",|laravel|,Others,5,2021-02-08T13:16:52.460
66235657,"Conv2d Tensorflow results wrong - accuracy = 0.0000e+00 I am using tensorflow and keras to classify build a classification model. When running the code below it seems that the output does not seem to converge after each epoch, with the loss steadily increasing and the accuracy contantly set to 0.0000e+00. I am new to machine learning and am not too sure why this is happening. Output",|python|keras|tensorflow2.0|,model,0,2021-02-17T04:11:59.970
66260320,"Casting Pytorch's tensor elements the type ""float"" instead of ""double"" I had a matrix saved as a numpy type, call it ""X_before"" (for example, its shape is 100*30). Since I want to feed it to an AutoEncoder using Pytorch library, I converted it to like this: Then, I got the following error: Next, I tried to make elements as ""float"" and then convert them torch.tensor: Again, the same error happens. How should I solve this issue? How can I convert the type of elements in a torch.tensor object to another type? Thanks in advance",|arrays|casting|pytorch|tensor|autoencoder|,api,4,2021-02-18T12:49:28.853
66370996,Input tensor incompatible with Python signature in Tensorflow object detection I recently trained a object detection model in Tensorflow but for some reason some of the images have input tensors that are incompatible with the python signature. This is the code I'm running in google colab for inference: And this is the error message I get when running inference: Does anyone know a way I could convert the input tensors of my images so I can run inference on them? I know for example one image where the inference works gas resolution 400x291 and the image where inference doesn't work has resolution 1920x1219. I used the SSD MobileNet V1 FPN 640x640 Model for my training.,|python|tensorflow|tensorflow2.0|object-detection|tensor|,tensor,1,2021-02-25T14:57:28.947
66407123,"Keras accuracy returning 0 So basically, I am working on this bullet optimization program. I wish to study how different ballistics parameters such as weight, length, and mass affect a ballistics coefficient. However, my training accuracy is 0, although there is loss and val_loss. I've read similar Stackoverflow posts regarding this, but none have helped me so far. Perhaps I just didn't do them right; I am referencing https://stackoverflow.com/a/63513872/12349188 Did I do something wrong in my code? I know some python but I just kind of built upon the tutorials for my own purposes.",|python|pandas|numpy|keras|sequential|,model,0,2021-02-28T08:19:45.507
66472843,What does mean Python inputs incompatible with input_signature I am getting the issue When I do : the issue happen precisely on this line : What am I doing wrong ? What does this error mean ? Console Log,|python|tensorflow2.0|tensor|,tensor,1,2021-03-04T10:08:08.160
66489112,TypeError: __init__() got an unexpected keyword argument 'filepath' I don't know how to solve this error but I hope some of you guys know how to solve this issue. Error: Full error message:,|python|python-3.x|pytorch|typeerror|,api,4,2021-03-05T08:25:44.677
